,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
1139,2102,12926,12926,150000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt3521164,19.995,2016-11-23,690860472.0,107.0,7.6,8830.0,2016,PG,107 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,7.6,"264,275"
1140,2103,12927,12927,100000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1243957,19.987000000000002,2010-12-08,278731369.0,103.0,6.2,4024.0,2010,PG-13,103 min,"Action, Crime, Romance, Thriller","USA, France, Italy, UK","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,6.0,"220,642"
1141,2106,12936,12936,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",tt4337072,19.954,2015-06-20,101203.0,100.0,6.4,100.0,2015,TV-MA,100 min,"Animation, Action, Sci-Fi","Japan, USA","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",,6.7,"3,423"
1142,2107,12938,12938,0.0,"[{'id': 27, 'name': 'Horror'}]",tt1883367,19.954,2015-05-22,16184.0,103.0,3.6,424.0,2015,Not Rated,102 min,"Comedy, Crime, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '2.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '5/100'}]",5.0,2.7,"14,316"
1143,2108,12940,12940,1600000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt9285882,19.947,2019-11-22,5750000.0,91.0,7.2,72.0,2019,R,91 min,"Crime, Drama",UK,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,5.9,"2,941"
1144,2109,12941,12941,30000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt4154916,19.937,2018-10-25,8100000.0,107.0,5.9,781.0,2018,PG-13,107 min,"Drama, Sci-Fi, Thriller","UK, China, Puerto Rico, USA","[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",19.0,5.5,"30,479"
1145,2110,12942,12942,100000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0477080,19.933,2010-11-04,167805466.0,98.0,6.5,2371.0,2010,PG-13,98 min,"Action, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,6.8,"182,696"
1146,2112,12945,12945,60000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2446980,19.922,2015-12-24,101134059.0,124.0,6.5,3211.0,2015,PG-13,124 min,"Biography, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.6,"126,387"
1147,2113,12947,12947,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0985694,19.916,2010-09-01,44093316.0,105.0,6.3,2307.0,2010,R,105 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,6.6,"188,981"
1148,2114,12949,12949,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt5862166,19.912,2019-05-23,323754.0,98.0,4.3,139.0,2019,R,98 min,Thriller,"Italy, USA","[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,4.7,"5,612"
1149,2116,12951,12951,4000000.0,"[{'id': 18, 'name': 'Drama'}]",tt4975722,19.910999999999998,2016-10-21,65046687.0,111.0,7.4,5216.0,2016,R,111 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '99/100'}]",99.0,7.4,"266,698"
1150,2119,12954,12954,35000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1028576,19.908,2010-08-20,60251371.0,123.0,7.3,343.0,2010,PG,123 min,"Biography, Drama, Family, History, Sport",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,7.2,"26,070"
1151,2120,12956,12956,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt7671064,19.896,2019-08-23,7439448.0,103.0,6.7,268.0,2019,R,104 min,"Comedy, Drama","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,6.8,"14,855"
1152,2121,12957,12957,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt9072352,19.895,2020-07-03,302380.0,89.0,6.4,200.0,2020,R,89 min,"Drama, Horror, Mystery, Thriller","Australia, USA","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,5.9,"10,983"
1153,2125,12963,12963,13749400.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt5092380,19.884,2018-04-04,2842040.0,90.0,6.0,441.0,2018,,89 min,"Drama, Mystery, Sci-Fi, Thriller","France, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,"5,175"
1154,2126,12964,12964,15000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1706593,19.875,2012-02-01,145000000.0,84.0,6.7,3694.0,2012,PG-13,84 min,"Drama, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.0,"237,907"
1155,2127,12965,12965,10500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt4651410,19.869,2016-07-15,100659.0,99.0,5.1,177.0,2016,R,90 min,"Action, Comedy, Thriller",Canada,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27.0,4.6,"8,428"
1156,2128,12966,12966,11000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt5362988,19.864,2017-08-03,44998252.0,107.0,7.4,3197.0,2017,R,107 min,"Crime, Drama, Mystery, Thriller","UK, Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.7,"197,622"
1157,2129,12967,12967,25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",tt6476140,19.86,2019-01-24,14454622.0,102.0,5.4,1029.0,2019,R,106 min,"Drama, Mystery, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,5.4,"34,123"
1158,2130,12968,12968,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt8160834,19.859,2020-07-16,3551439.0,88.0,7.0,112.0,2020,R,88 min,"Adventure, Horror, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",,5.4,"2,508"
1159,2133,12972,12972,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt7886614,19.846,2018-04-05,3186721.0,105.0,5.6,22.0,2018,PG,87 min,"Animation, Adventure, Comedy, Drama",China,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",,4.8,769
1160,2134,12973,12973,10000000.0,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",tt2436682,19.845,2016-06-24,4500.0,110.0,5.4,225.0,2016,R,110 min,"Drama, Western",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,5.8,"9,744"
1161,2135,12974,12974,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1188996,19.839000000000002,2010-02-11,42345360.0,165.0,8.1,740.0,2010,PG-13,165 min,Drama,"India, USA, United Arab Emirates, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,8.0,"97,337"
1162,2137,12977,12977,7000000.0,"[{'id': 27, 'name': 'Horror'}]",tt2752758,19.83,2014-01-08,36433975.0,89.0,4.6,367.0,2014,R,89 min,"Horror, Mystery",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,4.1,"15,965"
1163,2143,12985,12985,25000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1966359,19.793,2017-12-21,25601244.0,125.0,5.8,432.0,2017,R,113 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22.0,5.5,"17,634"
1164,2147,12992,12992,9800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt4003440,19.761,2018-10-04,5566776.0,152.0,7.2,1521.0,2018,R,152 min,"Crime, Drama, Horror","Denmark, France, Sweden, Germany, Belgium, Tunisia","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,6.8,"55,615"
1165,2148,12993,12993,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1234719,19.744,2012-03-15,44806783.0,93.0,5.6,1081.0,2012,PG-13,93 min,"Action, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,5.4,"72,895"
1166,2151,12997,12997,0.0,"[{'id': 35, 'name': 'Comedy'}]",tt6521876,19.738,2019-10-15,1011305.0,95.0,5.9,225.0,2019,R,105 min,Comedy,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.7,"18,675"
1167,2152,12999,12999,45000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",tt1204342,19.734,2011-11-22,165184237.0,103.0,6.6,1068.0,2011,PG,103 min,"Adventure, Comedy, Family, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,7.1,"86,563"
1168,2154,13001,13001,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt4382872,19.727,2015-12-18,16775.0,83.0,4.5,241.0,2015,R,82 min,"Action, Thriller","USA, UK, Canada","[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,4.1,"10,021"
1169,2159,13011,13011,7000000.0,"[{'id': 18, 'name': 'Drama'}]",tt3442006,19.703,2014-09-07,2360281.0,102.0,6.4,697.0,2014,R,102 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.4,"34,808"
1170,2160,13013,13013,26000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt1212450,19.695,2012-08-29,53676580.0,115.0,7.0,2084.0,2012,R,116 min,"Crime, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,7.3,"225,549"
1171,2162,13015,13015,3500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2387433,19.692,2013-02-21,25174316.0,97.0,6.2,1239.0,2013,PG-13,97 min,"Horror, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.3,"69,903"
1172,2166,13020,13020,12000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1663207,19.678,2013-09-14,265452.0,94.0,5.7,252.0,2013,R,98 min,"Comedy, Crime",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,5.8,"16,987"
1173,2167,13021,13021,11000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt2171867,19.677,2013-09-03,3639345.0,94.0,5.3,465.0,2013,R,94 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}]",,5.2,"19,480"
1174,2175,13039,13039,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0815236,19.631,2010-03-11,49779728.0,104.0,6.3,1390.0,2010,R,104 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,6.4,"125,391"
1175,2179,13044,13044,2000000.0,"[{'id': 18, 'name': 'Drama'}]",tt5649144,19.619,2017-10-06,11303040.0,111.0,7.4,1725.0,2017,R,111 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92.0,7.6,"91,615"
1176,2180,13046,13046,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt5742374,19.608,2017-12-12,10891281.0,89.0,6.5,1690.0,2017,R,89 min,"Crime, Drama, Mystery, Thriller","UK, USA, France","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84.0,6.8,"99,009"
1177,2181,13048,13048,20000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt4651520,19.605999999999998,2016-07-28,183936074.0,100.0,6.5,3220.0,2016,R,100 min,Comedy,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,6.2,"111,524"
1178,2200,13092,13092,7400000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4030600,19.479,2017-01-12,26667197.0,96.0,5.2,919.0,2017,PG-13,96 min,"Drama, Fantasy, Horror, Mystery, Thriller","USA, China","[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,4.2,"21,396"
1179,2204,13105,13105,3860000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1462900,19.435,2013-01-10,64076736.0,130.0,6.4,490.0,2013,PG-13,130 min,"Action, Biography, Drama, Romance, War","Hong Kong, China","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,6.6,"30,964"
1180,2206,13108,13108,50000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt5294550,19.427,2017-12-21,56996304.0,132.0,6.4,1587.0,2017,R,132 min,"Biography, Crime, Drama, Mystery, Thriller","USA, Italy, UK, China","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,6.8,"72,920"
1181,2207,13112,13112,25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2193215,19.42,2013-10-25,71009334.0,117.0,5.1,1299.0,2013,R,117 min,"Crime, Drama, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,5.3,"95,705"
1182,2208,13114,13114,60000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0822847,19.408,2011-05-05,78309131.0,87.0,5.7,1536.0,2011,PG-13,87 min,"Action, Horror, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,5.7,"113,653"
1183,2209,13116,13116,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2106361,19.404,2014-08-06,160602194.0,89.0,6.0,1476.0,2014,PG-13,89 min,"Action, Adventure, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,5.8,"64,236"
1184,2214,13125,13125,35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1656186,19.39,2012-09-06,2106557.0,96.0,5.3,693.0,2012,R,96 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.5,"42,961"
1185,2217,13129,13129,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt8108230,19.385,2018-07-13,23740788.0,100.0,6.6,85.0,2018,Not Rated,100 min,"Animation, Action, Adventure, Family, Fantasy",Japan,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",,6.3,"1,893"
1186,2218,13131,13131,35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1499658,19.381,2011-07-08,209838559.0,98.0,6.5,4645.0,2011,R,98 min,"Comedy, Crime",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,6.9,"416,576"
1187,2221,13135,13135,0.0,"[{'id': 35, 'name': 'Comedy'}]",tt9804514,19.367,2020-01-31,77942.0,76.0,5.9,9.0,2020,,76 min,Comedy,Spain,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,7.2,18
1188,2224,13141,13141,22000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt3401882,19.357,2017-02-16,41087017.0,91.0,6.0,875.0,2017,R,91 min,Comedy,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,5.6,"38,910"
1189,2227,13144,13144,0.0,"[{'id': 10751, 'name': 'Family'}]",tt8116640,19.349,2020-01-16,520191.0,110.0,7.0,152.0,2020,,102 min,"Family, Sport",Australia,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,"1,879"
1190,2228,13145,13145,9000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt4669986,19.349,2016-11-04,8996802.0,123.0,6.7,697.0,2016,PG-13,123 min,"Biography, Drama, Romance","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,7.0,"31,069"
1191,2230,13150,13150,9000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4361050,19.338,2016-10-20,81705746.0,99.0,6.0,1773.0,2016,PG-13,99 min,"Drama, Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,6.1,"52,868"
1192,2231,13151,13151,32000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1053424,19.335,2010-03-18,18409891.0,111.0,6.3,1280.0,2010,R,111 min,"Action, Sci-Fi, Thriller","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32.0,6.3,"100,277"
1193,2232,13152,13152,7400000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt1527186,19.334,2011-05-26,15946321.0,135.0,7.2,2255.0,2011,R,135 min,"Drama, Sci-Fi","Denmark, Sweden, France, Germany","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,7.2,"165,847"
1194,2233,13153,13153,100000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0970866,19.33,2010-12-21,310650585.0,98.0,5.6,2359.0,2010,PG-13,98 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27.0,5.5,"105,083"
1195,2238,13161,13161,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt2784512,19.298,2014-10-20,14947.0,85.0,4.8,455.0,2014,R,77 min,"Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,4.8,"16,529"
1196,2241,13172,13172,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt1343727,19.283,2012-09-07,41037742.0,95.0,6.7,3462.0,2012,R,95 min,"Action, Crime, Sci-Fi","UK, South Africa, USA, India","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,7.1,"247,274"
1197,2242,13173,13173,16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1748122,19.278,2012-05-24,68263166.0,94.0,7.7,3983.0,2012,PG-13,94 min,"Comedy, Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84.0,7.8,"313,475"
1198,2243,13175,13175,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1568338,19.275,2012-01-13,46221189.0,102.0,6.4,1825.0,2012,PG-13,102 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.6,"143,784"
